전체 카테고리 성장률 순위:
====================================
Rank 1: {'대카테고리': '스포츠/레저', '중카테고리': '수영/수상스포츠', '소카테고리': '스노클링/다이빙', '세부카테고리': '다이빙 소품', 'total': 65, 'recent_sum': 51, 'older_sum': 14, 'growth_rate': 3.642857142857143, 'final_score': 301.7857142857143, 'rank': 1}
Rank 1220: {'대카테고리': '출산/유아동', '중카테고리': '유모차/웨건', '소카테고리': '유모차/웨건액세서리', '세부카테고리': '유모차블랭킷', 'total': 328, 'recent_sum': 27, 'older_sum': 301, 'growth_rate': 0.08970099667774087, 'final_score': 357.421926910299, 'rank': 1220}
Rank 1221: {'대카테고리': '출산/유아동', '중카테고리': '유아동침구', '소카테고리': '', '세부카테고리': None, 'total': 328, 'recent_sum': 27, 'older_sum': 301, 'growth_rate': 0.08970099667774087, 'final_score': 357.421926910299, 'rank': 1221}
Rank 1222: {'대카테고리': '출산/유아동', '중카테고리': '카시트', '소카테고리': '카시트액세서리', '세부카테고리': '카시트블랭킷', 'total': 329, 'recent_sum': 27, 'older_sum': 302, 'growth_rate': 0.08940397350993377, 'final_score': 358.4139072847682, 'rank': 1222}
Rank 1223: {'대카테고리': '출산/유아동', '중카테고리': '출산준비물/선물', '소카테고리': '침구용품', '세부카테고리': '블랭킷/담요', 'total': 329, 'recent_sum': 27, 'older_sum': 302, 'growth_rate': 0.08940397350993377, 'final_score': 358.4139072847682, 'rank': 1223}
Rank 1224: {'대카테고리': '완구/취미', '중카테고리': '블록놀이', '소카테고리': '', '세부카테고리': None, 'total': 2696, 'recent_sum': 221, 'older_sum': 2475, 'growth_rate': 0.0892929292929293, 'final_score': 2936.7337373737373, 'rank': 1224}
Rank 1225: {'대카테고리': '뷰티', '중카테고리': '남성화장품', '소카테고리': '남성스킨케어', '세부카테고리': '스킨/로션/크림', 'total': 61, 'recent_sum': 5, 'older_sum': 56, 'growth_rate': 0.08928571428571429, 'final_score': 66.44642857142857, 'rank': 1225}
Rank 1226: {'대카테고리': '홈인테리어', '중카테고리': '수납/정리', '소카테고리': '리빙박스', '세부카테고리': '플라스틱 리빙박스', 'total': 110, 'recent_sum': 9, 'older_sum': 101, 'growth_rate': 0.0891089108910891, 'final_score': 119.8019801980198, 'rank': 1226}
Rank 1227: {'대카테고리': '문구/오피스', '중카테고리': '데코/포장용품', '소카테고리': '선물/포장용품', '세부카테고리': '포장리본', 'total': 1907, 'recent_sum': 156, 'older_sum': 1751, 'growth_rate': 0.08909194745859508, 'final_score': 2076.898343803541, 'rank': 1227}
Rank 1228: {'대카테고리': '주방용품', '중카테고리': '보온/보냉용품', '소카테고리': '아이스박스/아이스팩', '세부카테고리': '아이스박스', 'total': 123, 'recent_sum': 10, 'older_sum': 113, 'growth_rate': 0.08849557522123894, 'final_score': 133.8849557522124, 'rank': 1228}
Rank 1229: {'대카테고리': '출산/유아동', '중카테고리': '완구/교구', '소카테고리': '신생아/영아완구', '세부카테고리': '애착/수면인형', 'total': 74, 'recent_sum': 6, 'older_sum': 68, 'growth_rate': 0.08823529411764706, 'final_score': 80.52941176470587, 'rank': 1229}
Rank 1230: {'대카테고리': '식품', '중카테고리': '과자/초콜릿/시리얼', '소카테고리': '베이커리/잼', '세부카테고리': '호빵/찐빵/호떡', 'total': 74, 'recent_sum': 6, 'older_sum': 68, 'growth_rate': 0.08823529411764706, 'final_score': 80.52941176470587, 'rank': 1230}
Rank 1231: {'대카테고리': '생활용품', '중카테고리': '안전/호신용품', '소카테고리': '방범/잠금장치', '세부카테고리': '도어스토퍼/문고정', 'total': 124, 'recent_sum': 10, 'older_sum': 114, 'growth_rate': 0.08771929824561403, 'final_score': 134.87719298245614, 'rank': 1231}
Rank 1232: {'대카테고리': '헬스/건강식품', '중카테고리': '건강/의료용품', '소카테고리': '마스크', '세부카테고리': '일반마스크', 'total': 124, 'recent_sum': 10, 'older_sum': 114, 'growth_rate': 0.08771929824561403, 'final_score': 134.87719298245614, 'rank': 1232}
Rank 1233: {'대카테고리': '생활용품', '중카테고리': '공구/철물/DIY', '소카테고리': '수공구/절단도구', '세부카테고리': '기타수공구', 'total': 1684, 'recent_sum': 135, 'older_sum': 1549, 'growth_rate': 0.08715300193673338, 'final_score': 1830.7656552614592, 'rank': 1233}
Rank 1234: {'대카테고리': '출산/유아동', '중카테고리': '출산준비물/선물', '소카테고리': '완구/도서', '세부카테고리': '애착인형', 'total': 75, 'recent_sum': 6, 'older_sum': 69, 'growth_rate': 0.08695652173913043, 'final_score': 81.52173913043478, 'rank': 1234}
Rank 1235: {'대카테고리': '문구/오피스', '중카테고리': '카드/엽서/봉투', '소카테고리': '카드', '세부카테고리': '일반카드', 'total': 425, 'recent_sum': 34, 'older_sum': 391, 'growth_rate': 0.08695652173913043, 'final_score': 461.95652173913044, 'rank': 1235}
Rank 1236: {'대카테고리': '스포츠/레저', '중카테고리': '구기스포츠', '소카테고리': '축구', '세부카테고리': '축구가방/소품', 'total': 163, 'recent_sum': 13, 'older_sum': 150, 'growth_rate': 0.08666666666666667, 'final_score': 177.12666666666667, 'rank': 1236}
Rank 1237: {'대카테고리': '남성패션', '중카테고리': '의류', '소카테고리': '니트류/조끼', '세부카테고리': '스웨터/니트', 'total': 554, 'recent_sum': 44, 'older_sum': 510, 'growth_rate': 0.08627450980392157, 'final_score': 601.7960784313725, 'rank': 1237}
Rank 1238: {'대카테고리': '홈인테리어', '중카테고리': '공구/철물/DIY', '소카테고리': '수공구/절단도구', '세부카테고리': '기타수공구', 'total': 1713, 'recent_sum': 135, 'older_sum': 1578, 'growth_rate': 0.08555133079847908, 'final_score': 1859.5494296577945, 'rank': 1238}
Rank 1239: {'대카테고리': '헬스/건강식품', '중카테고리': '사과식초/땅콩버터 외', '소카테고리': '건강식품', '세부카테고리': 'MCT오일/영양제', 'total': 89, 'recent_sum': 7, 'older_sum': 82, 'growth_rate': 0.08536585365853659, 'final_score': 96.59756097560977, 'rank': 1239}
Rank 1240: {'대카테고리': '주방용품', '중카테고리': '냄비/프라이팬', '소카테고리': '프라이팬', '세부카테고리': '에그팬/간식팬', 'total': 128, 'recent_sum': 10, 'older_sum': 118, 'growth_rate': 0.0847457627118644, 'final_score': 138.84745762711864, 'rank': 1240}
Rank 1241: {'대카테고리': '출산/유아동', '중카테고리': '유아동도서', '소카테고리': '학습/교양', '세부카테고리': '한글/국어/사전', 'total': 205, 'recent_sum': 16, 'older_sum': 189, 'growth_rate': 0.08465608465608465, 'final_score': 222.35449735449734, 'rank': 1241}
Rank 1242: {'대카테고리': '생활용품', '중카테고리': '공구/철물/DIY', '소카테고리': '수공구/절단도구', '세부카테고리': '톱대/톱날', 'total': 90, 'recent_sum': 7, 'older_sum': 83, 'growth_rate': 0.08433734939759036, 'final_score': 97.59036144578313, 'rank': 1242}
Rank 1243: {'대카테고리': '홈인테리어', '중카테고리': '공구/철물/DIY', '소카테고리': '수공구/절단도구', '세부카테고리': '톱대/톱날', 'total': 90, 'recent_sum': 7, 'older_sum': 83, 'growth_rate': 0.08433734939759036, 'final_score': 97.59036144578313, 'rank': 1243}
Rank 1244: {'대카테고리': '가전디지털', '중카테고리': '계절가전', '소카테고리': '히터/온풍기', '세부카테고리': '온풍기', 'total': 155, 'recent_sum': 12, 'older_sum': 143, 'growth_rate': 0.08391608391608392, 'final_score': 168.006993006993, 'rank': 1244}
Rank 1245: {'대카테고리': '여성패션', '중카테고리': '신발', '소카테고리': '운동화/스니커즈', '세부카테고리': '러닝화', 'total': 442, 'recent_sum': 34, 'older_sum': 408, 'growth_rate': 0.08333333333333333, 'final_score': 478.8333333333333, 'rank': 1245}
Rank 1246: {'대카테고리': '생활용품', '중카테고리': '공구/철물/DIY', '소카테고리': '페인트/도구', '세부카테고리': '페인트작업도구', 'total': 156, 'recent_sum': 12, 'older_sum': 144, 'growth_rate': 0.08333333333333333, 'final_score': 169.0, 'rank': 1246}
Rank 1247: {'대카테고리': '홈인테리어', '중카테고리': '공구/철물/DIY', '소카테고리': '페인트/도구', '세부카테고리': '페인트작업도구', 'total': 156, 'recent_sum': 12, 'older_sum': 144, 'growth_rate': 0.08333333333333333, 'final_score': 169.0, 'rank': 1247}
Rank 1248: {'대카테고리': '헬스/건강식품', '중카테고리': '사과식초/땅콩버터 외', '소카테고리': '채소', '세부카테고리': '애호박/열매채소', 'total': 39, 'recent_sum': 3, 'older_sum': 36, 'growth_rate': 0.08333333333333333, 'final_score': 42.25, 'rank': 1248}
Rank 1249: {'대카테고리': '출산/유아동', '중카테고리': '임부/태교용품', '소카테고리': '임신중기(16~27주)', '세부카테고리': '임부복', 'total': 851, 'recent_sum': 65, 'older_sum': 786, 'growth_rate': 0.08269720101781171, 'final_score': 921.3753180661578, 'rank': 1249}
Rank 1250: {'대카테고리': '출산/유아동', '중카테고리': '임부/태교용품', '소카테고리': '임신후기(28~40주)', '세부카테고리': '임부복', 'total': 851, 'recent_sum': 65, 'older_sum': 786, 'growth_rate': 0.08269720101781171, 'final_score': 921.3753180661578, 'rank': 1250}
Rank 1251: {'대카테고리': '출산/유아동', '중카테고리': '임부/태교용품', '소카테고리': '임부복', '세부카테고리': '임산부의류', 'total': 851, 'recent_sum': 65, 'older_sum': 786, 'growth_rate': 0.08269720101781171, 'final_score': 921.3753180661578, 'rank': 1251}
Rank 1252: {'대카테고리': '남성패션', '중카테고리': '의류', '소카테고리': '아우터', '세부카테고리': '점퍼', 'total': 973, 'recent_sum': 74, 'older_sum': 899, 'growth_rate': 0.08231368186874305, 'final_score': 1053.0912124582871, 'rank': 1252}
Rank 1253: {'대카테고리': '식품', '중카테고리': '반찬/간편식/대용식', '소카테고리': '고기/해물/간편조리', '세부카테고리': '기타 간편조리', 'total': 145, 'recent_sum': 11, 'older_sum': 134, 'growth_rate': 0.08208955223880597, 'final_score': 156.90298507462686, 'rank': 1253}
Rank 1254: {'대카테고리': '스포츠/레저', '중카테고리': '등산/아웃도어', '소카테고리': '등산모자/잡화', '세부카테고리': '등산모자', 'total': 226, 'recent_sum': 17, 'older_sum': 209, 'growth_rate': 0.08133971291866028, 'final_score': 244.38277511961724, 'rank': 1254}
Rank 1255: {'대카테고리': '남성패션', '중카테고리': '신발', '소카테고리': '', '세부카테고리': None, 'total': 40, 'recent_sum': 3, 'older_sum': 37, 'growth_rate': 0.08108108108108109, 'final_score': 43.24324324324324, 'rank': 1255}
Rank 1256: {'대카테고리': '식품', '중카테고리': '건강식품', '소카테고리': '홍삼/인삼', '세부카테고리': '기타 홍삼', 'total': 40, 'recent_sum': 3, 'older_sum': 37, 'growth_rate': 0.08108108108108109, 'final_score': 43.24324324324324, 'rank': 1256}
Rank 1257: {'대카테고리': '스포츠/레저', '중카테고리': '캠핑전문관', '소카테고리': '수납/정리소품', '세부카테고리': '캠핑 장식용품', 'total': 40, 'recent_sum': 3, 'older_sum': 37, 'growth_rate': 0.08108108108108109, 'final_score': 43.24324324324324, 'rank': 1257}
Rank 1258: {'대카테고리': '헬스/건강식품', '중카테고리': '홍삼/인삼', '소카테고리': '', '세부카테고리': None, 'total': 40, 'recent_sum': 3, 'older_sum': 37, 'growth_rate': 0.08108108108108109, 'final_score': 43.24324324324324, 'rank': 1258}
Rank 1259: {'대카테고리': '반려동물용품', '중카테고리': '고양이 용품', '소카테고리': '미용/목욕', '세부카테고리': '샤워용품', 'total': 67, 'recent_sum': 5, 'older_sum': 62, 'growth_rate': 0.08064516129032258, 'final_score': 72.4032258064516, 'rank': 1259}
Rank 1260: {'대카테고리': '생활용품', '중카테고리': '건강/의료용품', '소카테고리': '활동보조용품', '세부카테고리': '기타 활동보조용품', 'total': 54, 'recent_sum': 4, 'older_sum': 50, 'growth_rate': 0.08, 'final_score': 58.32000000000001, 'rank': 1260}
Rank 1261: {'대카테고리': '식품', '중카테고리': '사과식초/땅콩버터 외', '소카테고리': '채소', '세부카테고리': '애호박/열매채소', 'total': 41, 'recent_sum': 3, 'older_sum': 38, 'growth_rate': 0.07894736842105263, 'final_score': 44.23684210526316, 'rank': 1261}
Rank 1262: {'대카테고리': '생활용품', '중카테고리': '욕실용품', '소카테고리': '욕조', '세부카테고리': '욕조/반신욕조', 'total': 165, 'recent_sum': 12, 'older_sum': 153, 'growth_rate': 0.0784313725490196, 'final_score': 177.94117647058823, 'rank': 1262}
Rank 1263: {'대카테고리': '홈인테리어', '중카테고리': '욕실용품', '소카테고리': '욕조', '세부카테고리': '욕조/반신욕조', 'total': 165, 'recent_sum': 12, 'older_sum': 153, 'growth_rate': 0.0784313725490196, 'final_score': 177.94117647058823, 'rank': 1263}
Rank 1264: {'대카테고리': '홈인테리어', '중카테고리': '수예/수선', '소카테고리': '바늘', '세부카테고리': '뜨개질바늘', 'total': 471, 'recent_sum': 34, 'older_sum': 437, 'growth_rate': 0.07780320366132723, 'final_score': 507.6453089244851, 'rank': 1264}
Rank 1265: {'대카테고리': '주방용품', '중카테고리': '그릇/홈세트', '소카테고리': '식기홈세트', '세부카테고리': '공기대접세트', 'total': 236, 'recent_sum': 17, 'older_sum': 219, 'growth_rate': 0.0776255707762557, 'final_score': 254.31963470319633, 'rank': 1265}
Rank 1266: {'대카테고리': '남녀 공용 의류', '중카테고리': '아우터', '소카테고리': '', '세부카테고리': None, 'total': 434, 'recent_sum': 31, 'older_sum': 403, 'growth_rate': 0.07692307692307693, 'final_score': 467.38461538461536, 'rank': 1266}
Rank 1267: {'대카테고리': '주방용품', '중카테고리': '일회용품/종이컵', '소카테고리': '일회용컵', '세부카테고리': '컵캐리어', 'total': 85, 'recent_sum': 6, 'older_sum': 79, 'growth_rate': 0.0759493670886076, 'final_score': 91.45569620253164, 'rank': 1267}
Rank 1268: {'대카테고리': '식품', '중카테고리': '과자/초콜릿/시리얼', '소카테고리': '베이커리/잼', '세부카테고리': '케이크/롤케이크/카스텔라', 'total': 129, 'recent_sum': 9, 'older_sum': 120, 'growth_rate': 0.075, 'final_score': 138.67499999999998, 'rank': 1268}
Rank 1269: {'대카테고리': '주방용품', '중카테고리': '수저/커트러리', '소카테고리': '수저/커트러리세트', '세부카테고리': '양식커트러리세트', 'total': 463, 'recent_sum': 32, 'older_sum': 431, 'growth_rate': 0.07424593967517401, 'final_score': 497.3758700696056, 'rank': 1269}
Rank 1270: {'대카테고리': '스포츠/레저', '중카테고리': '스키/겨울스포츠', '소카테고리': '유아스키/보드복', '세부카테고리': '하의', 'total': 145, 'recent_sum': 10, 'older_sum': 135, 'growth_rate': 0.07407407407407407, 'final_score': 155.74074074074073, 'rank': 1270}
Rank 1271: {'대카테고리': '주방용품', '중카테고리': '주전자/커피/티용품', '소카테고리': '티용품', '세부카테고리': '티스푼/티포크', 'total': 422, 'recent_sum': 29, 'older_sum': 393, 'growth_rate': 0.0737913486005089, 'final_score': 453.1399491094147, 'rank': 1271}
Rank 1272: {'대카테고리': '주방용품', '중카테고리': '냄비/프라이팬', '소카테고리': '프라이팬', '세부카테고리': '그릴팬', 'total': 221, 'recent_sum': 15, 'older_sum': 206, 'growth_rate': 0.07281553398058252, 'final_score': 237.09223300970874, 'rank': 1272}
